DATE_TIME,TOTAL_YIELD
03-06-2020 18.00,6422248.429
03-06-2020 18.00,6452707.143
03-06-2020 18.00,7325676.143
03-06-2020 18.00,6328991.125
03-06-2020 18.00,7315416.286
03-06-2020 18.00,7257118.625
03-06-2020 18.00,7163274.429
03-06-2020 18.00,7186235.429
03-06-2020 18.00,6930758.286
03-06-2020 18.00,7155094.286
03-06-2020 18.00,6484321.571
03-06-2020 18.00,7263034.375
03-06-2020 18.15,6397802.857
03-06-2020 18.15,6332653.625
03-06-2020 18.15,7136482.286
03-06-2020 18.15,7748615.571
03-06-2020 18.15,7308362.25
03-06-2020 18.15,7355654.857
03-06-2020 18.15,7174620.571
03-06-2020 18.15,7326750
03-06-2020 18.15,6670877.429
03-06-2020 18.15,7243494.625
03-06-2020 18.15,6422260.375
03-06-2020 18.15,6452717.571
03-06-2020 18.15,7325688.75
03-06-2020 18.15,6329004.143
03-06-2020 18.15,7315429
03-06-2020 18.15,7257130.714
03-06-2020 18.15,7163286.625
03-06-2020 18.15,7186248.125
03-06-2020 18.15,6930770.625
03-06-2020 18.15,7155106.125
03-06-2020 18.15,6484334.5
03-06-2020 18.15,7263046.714
03-06-2020 18.30,6397808.375
03-06-2020 18.30,6332658.857
03-06-2020 18.30,7136487.75
03-06-2020 18.30,7748621.25
03-06-2020 18.30,7308368.429
03-06-2020 18.30,7355660.375
03-06-2020 18.30,7174626.375
03-06-2020 18.30,7326755.571
03-06-2020 18.30,6670883.375
03-06-2020 18.30,7243500.429
03-06-2020 18.30,6422266.429
03-06-2020 18.30,6452723.125
03-06-2020 18.30,7325695
03-06-2020 18.30,6329009.625
03-06-2020 18.30,7315435.286
03-06-2020 18.30,7257136.375
03-06-2020 18.30,7163292.429
03-06-2020 18.30,7186254.429
03-06-2020 18.30,6930775.857
03-06-2020 18.30,7155112
03-06-2020 18.30,6484340.571
03-06-2020 18.30,7263052.125
03-06-2020 18.45,6397809
03-06-2020 18.45,6332659
03-06-2020 18.45,7136488
03-06-2020 18.45,7748622
03-06-2020 18.45,7308369
03-06-2020 18.45,7355661
03-06-2020 18.45,7174627
03-06-2020 18.45,7326756
03-06-2020 18.45,6670884
03-06-2020 18.45,7243501
03-06-2020 18.45,6422267
03-06-2020 18.45,6452724
03-06-2020 18.45,7325696
03-06-2020 18.45,6329010
03-06-2020 18.45,7315436
03-06-2020 18.45,7257137
03-06-2020 18.45,7163293
03-06-2020 18.45,7186255
03-06-2020 18.45,6930776
03-06-2020 18.45,7155113
03-06-2020 18.45,6484342
03-06-2020 18.45,7263053
03-06-2020 19.00,6397809
03-06-2020 19.00,6332659
03-06-2020 19.00,7136488
03-06-2020 19.00,7748622
03-06-2020 19.00,7308369
03-06-2020 19.00,7355661
03-06-2020 19.00,7174627
03-06-2020 19.00,7326756
03-06-2020 19.00,6670884
03-06-2020 19.00,7243501
03-06-2020 19.00,6422267
03-06-2020 19.00,6452724
03-06-2020 19.00,7325696
03-06-2020 19.00,6329010
03-06-2020 19.00,7315436
03-06-2020 19.00,7257137
03-06-2020 19.00,7163293
03-06-2020 19.00,7186255
03-06-2020 19.00,6930776
03-06-2020 19.00,7155113
03-06-2020 19.00,6484342
03-06-2020 19.00,7263053
03-06-2020 19.15,6397809
03-06-2020 19.15,6332659
03-06-2020 19.15,7136488
03-06-2020 19.15,7748622
03-06-2020 19.15,7308369
03-06-2020 19.15,7355661
03-06-2020 19.15,7174627
03-06-2020 19.15,7326756
03-06-2020 19.15,6670884
03-06-2020 19.15,7243501
03-06-2020 19.15,6422267
03-06-2020 19.15,6452724
03-06-2020 19.15,7325696
03-06-2020 19.15,6329010
03-06-2020 19.15,7315436
03-06-2020 19.15,7257137
03-06-2020 19.15,7163293
03-06-2020 19.15,7186255
03-06-2020 19.15,6930776
03-06-2020 19.15,7155113
03-06-2020 19.15,6484342
03-06-2020 19.15,7263053
03-06-2020 19.30,6397809
03-06-2020 19.30,6332659
03-06-2020 19.30,7136488
03-06-2020 19.30,7748622
03-06-2020 19.30,7308369
03-06-2020 19.30,7355661
03-06-2020 19.30,7174627
03-06-2020 19.30,7326756
03-06-2020 19.30,6670884
03-06-2020 19.30,7243501
03-06-2020 19.30,6422267
03-06-2020 19.30,6452724
03-06-2020 19.30,7325696
03-06-2020 19.30,6329010
03-06-2020 19.30,7315436
03-06-2020 19.30,7257137
03-06-2020 19.30,7163293
03-06-2020 19.30,7186255
03-06-2020 19.30,6930776
03-06-2020 19.30,7155113
03-06-2020 19.30,6484342
03-06-2020 19.30,7263053
03-06-2020 19.45,6397809
03-06-2020 19.45,6332659
03-06-2020 19.45,7136488
03-06-2020 19.45,7748622
03-06-2020 19.45,7308369
03-06-2020 19.45,7355661
03-06-2020 19.45,7174627
03-06-2020 19.45,7326756
03-06-2020 19.45,6670884
03-06-2020 19.45,7243501
03-06-2020 19.45,6422267
03-06-2020 19.45,6452724
03-06-2020 19.45,7325696
03-06-2020 19.45,6329010
03-06-2020 19.45,7315436
03-06-2020 19.45,7257137
03-06-2020 19.45,7163293
03-06-2020 19.45,7186255
03-06-2020 19.45,6930776
03-06-2020 19.45,7155113
03-06-2020 19.45,6484342
03-06-2020 19.45,7263053
03-06-2020 20.00,6397809
03-06-2020 20.00,6332659
03-06-2020 20.00,7136488
03-06-2020 20.00,7748622
03-06-2020 20.00,7308369
03-06-2020 20.00,7355661
03-06-2020 20.00,7174627
03-06-2020 20.00,7326756
03-06-2020 20.00,6670884
03-06-2020 20.00,7243501
03-06-2020 20.00,6422267
03-06-2020 20.00,6452724
03-06-2020 20.00,7325696
03-06-2020 20.00,6329010
03-06-2020 20.00,7315436
03-06-2020 20.00,7257137
03-06-2020 20.00,7163293
03-06-2020 20.00,7186255
03-06-2020 20.00,6930776
03-06-2020 20.00,7155113
03-06-2020 20.00,6484342
03-06-2020 20.00,7263053
03-06-2020 20.15,6397809
03-06-2020 20.15,6332659
03-06-2020 20.15,7136488
03-06-2020 20.15,7748622
03-06-2020 20.15,7308369
03-06-2020 20.15,7355661
03-06-2020 20.15,7174627
03-06-2020 20.15,7326756
03-06-2020 20.15,6670884
03-06-2020 20.15,7243501
03-06-2020 20.15,6422267
03-06-2020 20.15,6452724
03-06-2020 20.15,7325696
03-06-2020 20.15,6329010
03-06-2020 20.15,7315436
03-06-2020 20.15,7257137
03-06-2020 20.15,7163293
03-06-2020 20.15,7186255
03-06-2020 20.15,6930776
03-06-2020 20.15,7155113
03-06-2020 20.15,6484342
03-06-2020 20.15,7263053
03-06-2020 20.30,6397809
03-06-2020 20.30,6332659
03-06-2020 20.30,7136488
03-06-2020 20.30,7748622
03-06-2020 20.30,7308369
03-06-2020 20.30,7355661
03-06-2020 20.30,7174627
03-06-2020 20.30,7326756
03-06-2020 20.30,6670884
03-06-2020 20.30,7243501
03-06-2020 20.30,6422267
03-06-2020 20.30,6452724
03-06-2020 20.30,7325696
03-06-2020 20.30,6329010
03-06-2020 20.30,7315436
03-06-2020 20.30,7257137
03-06-2020 20.30,7163293
03-06-2020 20.30,7186255
03-06-2020 20.30,6930776
03-06-2020 20.30,7155113
03-06-2020 20.30,6484342
03-06-2020 20.30,7263053
03-06-2020 20.45,6397809
03-06-2020 20.45,6332659
03-06-2020 20.45,7136488
03-06-2020 20.45,7748622
03-06-2020 20.45,7308369
03-06-2020 20.45,7355661
03-06-2020 20.45,7174627
03-06-2020 20.45,7326756
03-06-2020 20.45,6670884
03-06-2020 20.45,7243501
03-06-2020 20.45,6422267
03-06-2020 20.45,6452724
03-06-2020 20.45,7325696
03-06-2020 20.45,6329010
03-06-2020 20.45,7315436
03-06-2020 20.45,7257137
03-06-2020 20.45,7163293
03-06-2020 20.45,7186255
03-06-2020 20.45,6930776
03-06-2020 20.45,7155113
03-06-2020 20.45,6484342
03-06-2020 20.45,7263053
03-06-2020 21.00,6397809
03-06-2020 21.00,6332659
03-06-2020 21.00,7136488
03-06-2020 21.00,7748622
03-06-2020 21.00,7308369
03-06-2020 21.00,7355661
03-06-2020 21.00,7174627
03-06-2020 21.00,7326756
03-06-2020 21.00,6670884
03-06-2020 21.00,7243501
03-06-2020 21.00,6422267
03-06-2020 21.00,6452724
03-06-2020 21.00,7325696
03-06-2020 21.00,6329010
03-06-2020 21.00,7315436
03-06-2020 21.00,7257137
03-06-2020 21.00,7163293
03-06-2020 21.00,7186255
03-06-2020 21.00,6930776
03-06-2020 21.00,7155113
03-06-2020 21.00,6484342
03-06-2020 21.00,7263053
03-06-2020 21.15,6397809
03-06-2020 21.15,6332659
03-06-2020 21.15,7136488
03-06-2020 21.15,7748622
03-06-2020 21.15,7308369
03-06-2020 21.15,7355661
03-06-2020 21.15,7174627
03-06-2020 21.15,7326756
03-06-2020 21.15,6670884
03-06-2020 21.15,7243501
03-06-2020 21.15,6422267
03-06-2020 21.15,6452724
03-06-2020 21.15,7325696
03-06-2020 21.15,6329010
03-06-2020 21.15,7315436
03-06-2020 21.15,7257137
03-06-2020 21.15,7163293
03-06-2020 21.15,7186255
03-06-2020 21.15,6930776
03-06-2020 21.15,7155113
03-06-2020 21.15,6484342
03-06-2020 21.15,7263053
03-06-2020 21.30,6397809
03-06-2020 21.30,6332659
03-06-2020 21.30,7136488
03-06-2020 21.30,7748622
03-06-2020 21.30,7308369
03-06-2020 21.30,7355661
03-06-2020 21.30,7174627
03-06-2020 21.30,7326756
03-06-2020 21.30,6670884
03-06-2020 21.30,7243501
03-06-2020 21.30,6422267
03-06-2020 21.30,6452724
03-06-2020 21.30,7325696
03-06-2020 21.30,6329010
03-06-2020 21.30,7315436
03-06-2020 21.30,7257137
03-06-2020 21.30,7163293
03-06-2020 21.30,7186255
03-06-2020 21.30,6930776
03-06-2020 21.30,7155113
03-06-2020 21.30,6484342
03-06-2020 21.30,7263053
03-06-2020 21.45,6397809
03-06-2020 21.45,6332659
03-06-2020 21.45,7136488
03-06-2020 21.45,7748622
03-06-2020 21.45,7308369
03-06-2020 21.45,7355661
03-06-2020 21.45,7174627
03-06-2020 21.45,7326756
03-06-2020 21.45,6670884
03-06-2020 21.45,7243501
03-06-2020 21.45,6422267
03-06-2020 21.45,6452724
03-06-2020 21.45,7325696
03-06-2020 21.45,6329010
03-06-2020 21.45,7315436
03-06-2020 21.45,7257137
03-06-2020 21.45,7163293
03-06-2020 21.45,7186255
03-06-2020 21.45,6930776
03-06-2020 21.45,7155113
03-06-2020 21.45,6484342
03-06-2020 21.45,7263053
03-06-2020 22.00,6397809
03-06-2020 22.00,6332659
03-06-2020 22.00,7136488
03-06-2020 22.00,7748622
03-06-2020 22.00,7308369
03-06-2020 22.00,7355661
03-06-2020 22.00,7174627
03-06-2020 22.00,7326756
03-06-2020 22.00,6670884
03-06-2020 22.00,7243501
03-06-2020 22.00,6422267
03-06-2020 22.00,6452724
03-06-2020 22.00,7325696
03-06-2020 22.00,6329010
03-06-2020 22.00,7315436
03-06-2020 22.00,7257137
03-06-2020 22.00,7163293
03-06-2020 22.00,7186255
03-06-2020 22.00,6930776
03-06-2020 22.00,7155113
03-06-2020 22.00,6484342
03-06-2020 22.00,7263053
03-06-2020 22.15,6397809
03-06-2020 22.15,6332659
03-06-2020 22.15,7136488
03-06-2020 22.15,7748622
03-06-2020 22.15,7308369
03-06-2020 22.15,7355661
03-06-2020 22.15,7174627
03-06-2020 22.15,7326756
03-06-2020 22.15,6670884
03-06-2020 22.15,7243501
03-06-2020 22.15,6422267
03-06-2020 22.15,6452724
03-06-2020 22.15,7325696
03-06-2020 22.15,6329010
03-06-2020 22.15,7315436
03-06-2020 22.15,7257137
03-06-2020 22.15,7163293
03-06-2020 22.15,7186255
03-06-2020 22.15,6930776
03-06-2020 22.15,7155113
03-06-2020 22.15,6484342
03-06-2020 22.15,7263053
03-06-2020 22.30,6397809
03-06-2020 22.30,6332659
03-06-2020 22.30,7136488
03-06-2020 22.30,7748622
03-06-2020 22.30,7308369
03-06-2020 22.30,7355661
03-06-2020 22.30,7174627
03-06-2020 22.30,7326756
03-06-2020 22.30,6670884
03-06-2020 22.30,7243501
03-06-2020 22.30,6422267
03-06-2020 22.30,6452724
03-06-2020 22.30,7325696
03-06-2020 22.30,6329010
03-06-2020 22.30,7315436
03-06-2020 22.30,7257137
03-06-2020 22.30,7163293
03-06-2020 22.30,7186255
03-06-2020 22.30,6930776
03-06-2020 22.30,7155113
03-06-2020 22.30,6484342
03-06-2020 22.30,7263053
03-06-2020 22.45,6397809
03-06-2020 22.45,6332659
03-06-2020 22.45,7136488
03-06-2020 22.45,7748622
03-06-2020 22.45,7308369
03-06-2020 22.45,7355661
03-06-2020 22.45,7174627
03-06-2020 22.45,7326756
03-06-2020 22.45,6670884
03-06-2020 22.45,7243501
03-06-2020 22.45,6422267
03-06-2020 22.45,6452724
03-06-2020 22.45,7325696
03-06-2020 22.45,6329010
03-06-2020 22.45,7315436
03-06-2020 22.45,7257137
03-06-2020 22.45,7163293
03-06-2020 22.45,7186255
03-06-2020 22.45,6930776
03-06-2020 22.45,7155113
03-06-2020 22.45,6484342
03-06-2020 22.45,7263053
03-06-2020 23.00,6397809
03-06-2020 23.00,6332659
03-06-2020 23.00,7136488
03-06-2020 23.00,7748622
03-06-2020 23.00,7308369
03-06-2020 23.00,7355661
03-06-2020 23.00,7174627
03-06-2020 23.00,7326756
03-06-2020 23.00,6670884
03-06-2020 23.00,7243501
03-06-2020 23.00,6422267
03-06-2020 23.00,6452724
03-06-2020 23.00,7325696
03-06-2020 23.00,6329010
03-06-2020 23.00,7315436
03-06-2020 23.00,7257137
03-06-2020 23.00,7163293
03-06-2020 23.00,7186255
03-06-2020 23.00,6930776
03-06-2020 23.00,7155113
03-06-2020 23.00,6484342
03-06-2020 23.00,7263053
03-06-2020 23.15,6397809
03-06-2020 23.15,6332659
03-06-2020 23.15,7136488
03-06-2020 23.15,7748622
03-06-2020 23.15,7308369
03-06-2020 23.15,7355661
03-06-2020 23.15,7174627
03-06-2020 23.15,7326756
03-06-2020 23.15,6670884
03-06-2020 23.15,7243501
03-06-2020 23.15,6422267
03-06-2020 23.15,6452724
03-06-2020 23.15,7325696
03-06-2020 23.15,6329010
03-06-2020 23.15,7315436
03-06-2020 23.15,7257137
03-06-2020 23.15,7163293
03-06-2020 23.15,7186255
03-06-2020 23.15,6930776
03-06-2020 23.15,7155113
03-06-2020 23.15,6484342
03-06-2020 23.15,7263053
03-06-2020 23.30,6397809
03-06-2020 23.30,6332659
03-06-2020 23.30,7136488
03-06-2020 23.30,7748622
03-06-2020 23.30,7308369
03-06-2020 23.30,7355661
03-06-2020 23.30,7174627
03-06-2020 23.30,7326756
03-06-2020 23.30,6670884
03-06-2020 23.30,7243501
03-06-2020 23.30,6422267
03-06-2020 23.30,6452724
03-06-2020 23.30,7325696
03-06-2020 23.30,6329010
03-06-2020 23.30,7315436
03-06-2020 23.30,7257137
03-06-2020 23.30,7163293
03-06-2020 23.30,7186255
03-06-2020 23.30,6930776
03-06-2020 23.30,7155113
03-06-2020 23.30,6484342
03-06-2020 23.30,7263053
03-06-2020 23.45,6397809
03-06-2020 23.45,6332659
03-06-2020 23.45,7136488
03-06-2020 23.45,7748622
03-06-2020 23.45,7308369
03-06-2020 23.45,7355661
03-06-2020 23.45,7174627
03-06-2020 23.45,7326756
03-06-2020 23.45,6670884
03-06-2020 23.45,7243501
03-06-2020 23.45,6422267
03-06-2020 23.45,6452724
03-06-2020 23.45,7325696
03-06-2020 23.45,6329010
03-06-2020 23.45,7315436
03-06-2020 23.45,7257137
03-06-2020 23.45,7163293
03-06-2020 23.45,7186255
03-06-2020 23.45,6930776
03-06-2020 23.45,7155113
03-06-2020 23.45,6484342
03-06-2020 23.45,7263053
04-06-2020 0.00,6397809
04-06-2020 0.00,6332659
04-06-2020 0.00,7136488
04-06-2020 0.00,7748622
04-06-2020 0.00,7308369
04-06-2020 0.00,7355661
04-06-2020 0.00,7174627
04-06-2020 0.00,7326756
04-06-2020 0.00,6670884
04-06-2020 0.00,7243501
04-06-2020 0.00,6422267
04-06-2020 0.00,6452724
04-06-2020 0.00,7325696
04-06-2020 0.00,6329010
04-06-2020 0.00,7315436
04-06-2020 0.00,7257137
04-06-2020 0.00,7163293
04-06-2020 0.00,7186255
04-06-2020 0.00,6930776
04-06-2020 0.00,7155113
04-06-2020 0.00,6484342
04-06-2020 0.00,7263053
04-06-2020 0.15,6397809
04-06-2020 0.15,6332659
04-06-2020 0.15,7136488
04-06-2020 0.15,7748622
04-06-2020 0.15,7308369
04-06-2020 0.15,7355661
04-06-2020 0.15,7174627
04-06-2020 0.15,7326756
04-06-2020 0.15,6670884
04-06-2020 0.15,7243501
04-06-2020 0.15,6422267
04-06-2020 0.15,6452724
04-06-2020 0.15,7325696
04-06-2020 0.15,6329010
04-06-2020 0.15,7315436
04-06-2020 0.15,7257137
04-06-2020 0.15,7163293
04-06-2020 0.15,7186255
04-06-2020 0.15,6930776
04-06-2020 0.15,7155113
04-06-2020 0.15,6484342
04-06-2020 0.15,7263053
04-06-2020 0.30,6397809
04-06-2020 0.30,6332659
04-06-2020 0.30,7136488
04-06-2020 0.30,7748622
04-06-2020 0.30,7308369
04-06-2020 0.30,7355661
04-06-2020 0.30,7174627
04-06-2020 0.30,7326756
04-06-2020 0.30,6670884
04-06-2020 0.30,7243501
04-06-2020 0.30,6422267
04-06-2020 0.30,6452724
04-06-2020 0.30,7325696
04-06-2020 0.30,6329010
04-06-2020 0.30,7315436
04-06-2020 0.30,7257137
04-06-2020 0.30,7163293
04-06-2020 0.30,7186255
04-06-2020 0.30,6930776
04-06-2020 0.30,7155113
04-06-2020 0.30,6484342
04-06-2020 0.30,7263053
04-06-2020 0.45,6397809
04-06-2020 0.45,6332659
04-06-2020 0.45,7136488
04-06-2020 0.45,7748622
04-06-2020 0.45,7308369
04-06-2020 0.45,7355661
04-06-2020 0.45,7174627
04-06-2020 0.45,7326756
04-06-2020 0.45,6670884
04-06-2020 0.45,7243501
04-06-2020 0.45,6422267
04-06-2020 0.45,6452724
04-06-2020 0.45,7325696
04-06-2020 0.45,6329010
04-06-2020 0.45,7315436
04-06-2020 0.45,7257137
04-06-2020 0.45,7163293
04-06-2020 0.45,7186255
04-06-2020 0.45,6930776
04-06-2020 0.45,7155113
04-06-2020 0.45,6484342
04-06-2020 0.45,7263053
04-06-2020 1.00,6397809
04-06-2020 1.00,6332659
04-06-2020 1.00,7136488
04-06-2020 1.00,7748622
04-06-2020 1.00,7308369
04-06-2020 1.00,7355661
04-06-2020 1.00,7174627
04-06-2020 1.00,7326756
04-06-2020 1.00,6670884
04-06-2020 1.00,7243501
04-06-2020 1.00,6422267
04-06-2020 1.00,6452724
04-06-2020 1.00,7325696
04-06-2020 1.00,6329010
04-06-2020 1.00,7315436
04-06-2020 1.00,7257137
04-06-2020 1.00,7163293
04-06-2020 1.00,7186255
04-06-2020 1.00,6930776
04-06-2020 1.00,7155113
04-06-2020 1.00,6484342
04-06-2020 1.00,7263053
04-06-2020 1.15,6397809
04-06-2020 1.15,6332659
04-06-2020 1.15,7136488
04-06-2020 1.15,7748622
04-06-2020 1.15,7308369
04-06-2020 1.15,7355661
04-06-2020 1.15,7174627
04-06-2020 1.15,7326756
04-06-2020 1.15,6670884
04-06-2020 1.15,7243501
04-06-2020 1.15,6422267
04-06-2020 1.15,6452724
04-06-2020 1.15,7325696
04-06-2020 1.15,6329010
04-06-2020 1.15,7315436
04-06-2020 1.15,7257137
04-06-2020 1.15,7163293
04-06-2020 1.15,7186255
04-06-2020 1.15,6930776
04-06-2020 1.15,7155113
04-06-2020 1.15,6484342
04-06-2020 1.15,7263053
04-06-2020 1.30,6397809
04-06-2020 1.30,6332659
04-06-2020 1.30,7136488
04-06-2020 1.30,7748622
04-06-2020 1.30,7308369
04-06-2020 1.30,7355661
04-06-2020 1.30,7174627
04-06-2020 1.30,7326756
04-06-2020 1.30,6670884
04-06-2020 1.30,7243501
04-06-2020 1.30,6422267
04-06-2020 1.30,6452724
04-06-2020 1.30,7325696
04-06-2020 1.30,6329010
04-06-2020 1.30,7315436
04-06-2020 1.30,7257137
04-06-2020 1.30,7163293
04-06-2020 1.30,7186255
04-06-2020 1.30,6930776
04-06-2020 1.30,7155113
04-06-2020 1.30,6484342
04-06-2020 1.30,7263053
04-06-2020 1.45,6397809
04-06-2020 1.45,6332659
04-06-2020 1.45,7136488
04-06-2020 1.45,7748622
04-06-2020 1.45,7308369
04-06-2020 1.45,7355661
04-06-2020 1.45,7174627
04-06-2020 1.45,7326756
04-06-2020 1.45,6670884
04-06-2020 1.45,7243501
04-06-2020 1.45,6422267
04-06-2020 1.45,6452724
04-06-2020 1.45,7325696
04-06-2020 1.45,6329010
04-06-2020 1.45,7315436
04-06-2020 1.45,7257137
04-06-2020 1.45,7163293
04-06-2020 1.45,7186255
04-06-2020 1.45,6930776
04-06-2020 1.45,7155113
04-06-2020 1.45,6484342
04-06-2020 1.45,7263053
04-06-2020 2.00,6397809
04-06-2020 2.00,6332659
04-06-2020 2.00,7136488
04-06-2020 2.00,7748622
04-06-2020 2.00,7308369
04-06-2020 2.00,7355661
04-06-2020 2.00,7174627
04-06-2020 2.00,7326756
04-06-2020 2.00,6670884
04-06-2020 2.00,7243501
04-06-2020 2.00,6422267
04-06-2020 2.00,6452724
04-06-2020 2.00,7325696
04-06-2020 2.00,6329010
04-06-2020 2.00,7315436
04-06-2020 2.00,7257137
04-06-2020 2.00,7163293
04-06-2020 2.00,7186255
04-06-2020 2.00,6930776
04-06-2020 2.00,7155113
04-06-2020 2.00,6484342
04-06-2020 2.00,7263053
04-06-2020 2.15,6397809
04-06-2020 2.15,6332659
04-06-2020 2.15,7136488
04-06-2020 2.15,7748622
04-06-2020 2.15,7308369
04-06-2020 2.15,7355661
04-06-2020 2.15,7174627
04-06-2020 2.15,7326756
04-06-2020 2.15,6670884
04-06-2020 2.15,7243501
04-06-2020 2.15,6422267
04-06-2020 2.15,6452724
04-06-2020 2.15,7325696
04-06-2020 2.15,6329010
04-06-2020 2.15,7315436
04-06-2020 2.15,7257137
04-06-2020 2.15,7163293
04-06-2020 2.15,7186255
04-06-2020 2.15,6930776
04-06-2020 2.15,7155113
04-06-2020 2.15,6484342
04-06-2020 2.15,7263053
04-06-2020 2.30,6397809
04-06-2020 2.30,6332659
04-06-2020 2.30,7136488
04-06-2020 2.30,7748622
04-06-2020 2.30,7308369
04-06-2020 2.30,7355661
04-06-2020 2.30,7174627
04-06-2020 2.30,7326756
04-06-2020 2.30,6670884
04-06-2020 2.30,7243501
04-06-2020 2.30,6422267
04-06-2020 2.30,6452724
04-06-2020 2.30,7325696
04-06-2020 2.30,6329010
04-06-2020 2.30,7315436
04-06-2020 2.30,7257137
04-06-2020 2.30,7163293
04-06-2020 2.30,7186255
04-06-2020 2.30,6930776
04-06-2020 2.30,7155113
04-06-2020 2.30,6484342
04-06-2020 2.30,7263053
04-06-2020 2.45,6397809
04-06-2020 2.45,6332659
04-06-2020 2.45,7136488
04-06-2020 2.45,7748622
04-06-2020 2.45,7308369
04-06-2020 2.45,7355661
04-06-2020 2.45,7174627
04-06-2020 2.45,7326756
04-06-2020 2.45,6670884
04-06-2020 2.45,7243501
04-06-2020 2.45,6422267
04-06-2020 2.45,6452724
04-06-2020 2.45,7325696
04-06-2020 2.45,6329010
04-06-2020 2.45,7315436
04-06-2020 2.45,7257137
04-06-2020 2.45,7163293
04-06-2020 2.45,7186255
04-06-2020 2.45,6930776
04-06-2020 2.45,7155113
04-06-2020 2.45,6484342
04-06-2020 2.45,7263053
04-06-2020 3.00,6397809
04-06-2020 3.00,6332659
04-06-2020 3.00,7136488
04-06-2020 3.00,7748622
04-06-2020 3.00,7308369
04-06-2020 3.00,7355661
04-06-2020 3.00,7174627
04-06-2020 3.00,7326756
04-06-2020 3.00,6670884
04-06-2020 3.00,7243501
04-06-2020 3.00,6422267
04-06-2020 3.00,6452724
04-06-2020 3.00,7325696
04-06-2020 3.00,6329010
04-06-2020 3.00,7315436
04-06-2020 3.00,7257137
04-06-2020 3.00,7163293
04-06-2020 3.00,7186255
04-06-2020 3.00,6930776
04-06-2020 3.00,7155113
